filename,sentence,noun,adjective,distance
Lope_filomenasegunda.xml,"Dije en los altos montes; y los sotos y valles más remotos se alegraron de verme, y el Tajo, donde duerme con sueño más profundo, surtiendo plata y perlas, el parabién me daba; la envidia me miraba, monstro el mayor del mundo, pesándole de verlas, con ojos retorcidos; yo siempre con modestia, sufriendo su molestia, alegré los pastores bien nacidos, y fui favorecida cuando más perseguida de aquél a quien el Tormes humilla entre pizarras el arrogante pecho, que ciñen sauces y intricadas parras, y del valor divino satisfecho, y las hazañas a la luz conformes de aquel Alba primera, que ya es planeta de la quinta esfera, paga tributos fértiles y opimos Ceres en blanco pan, Baco en racimos.",valor,satisfecho,2
Lope_filomenasegunda.xml,"Dije en los altos montes; y los sotos y valles más remotos se alegraron de verme, y el Tajo, donde duerme con sueño más profundo, surtiendo plata y perlas, el parabién me daba; la envidia me miraba, monstro el mayor del mundo, pesándole de verlas, con ojos retorcidos; yo siempre con modestia, sufriendo su molestia, alegré los pastores bien nacidos, y fui favorecida cuando más perseguida de aquél a quien el Tormes humilla entre pizarras el arrogante pecho, que ciñen sauces y intricadas parras, y del valor divino satisfecho, y las hazañas a la luz conformes de aquel Alba primera, que ya es planeta de la quinta esfera, paga tributos fértiles y opimos Ceres en blanco pan, Baco en racimos.",planeta,esfera,4
Lope_filomenasegunda.xml,"Canté versos bucólicos con pastoril zampoña, melancólicos; que siempre tiene amor los fines trágicos, todo celos, temor y encantos mágicos.",pastoril,melancólicos,3
Lope_filomenasegunda.xml,"Allí cubrí con áspera corteza príncipes generosos, almas nacidas en los ricos paños de la mayor nobleza, iguales a los leves poderosos, que no villanos bárbaros y extraños.",corteza,generosos,2
Lope_filomenasegunda.xml,"Allí cubrí con áspera corteza príncipes generosos, almas nacidas en los ricos paños de la mayor nobleza, iguales a los leves poderosos, que no villanos bárbaros y extraños.",nobleza,iguales,2
Lope_filomenasegunda.xml,"Pues, ¿qué diré del claro Mantüano, por más que el tordo bárbaro interrompa fundamento tan llano?",tordo,llano,5
Lope_filomenasegunda.xml,"Mas él, que no penetra los linteles de las puertas jamás en los escritos, todo lo llama errores, todo inorancia y bárbaros delitos, sin consultar los clásicos autores; mas ¿qué ha de hacer, que su soberbia ciega la luz del sol le niega, y piensa que se escriben de villanos, los pies sobre los trillos las hoces en las manos, derribando los trigos amarillos, o las sabinas por los montes llanos con el destral agudo, al golpe respondiendo el valle mudo, los versos sibilinos de los cónsules dinos, que a las selvas los lleva el gran poeta?",sabinas,destral,7
Lope_filomenasegunda.xml,"»Esto canté, y en mis primeros años Amor fue mi maestro, Anacreonte diestro; pero luego pasé de sus engaños con más ilustre genio a dirigir la pluma y el ingenio al patrón Mantüano, que canté con estilo castellano, despreciado en España injustamente, si bien menos hinchado y elocuente, después que con los versos extranjeros, en quien Lasso y Boscán fueron primeros, perdimos la agudeza, gracia y gala tan propia de españoles, en los conceptos, soles, y en las sales, fenices; y así, ninguno lo que imita iguala; y son en sus escritos infelices, pues ninguno en el método extranjero puso su ingenio en el lugar primero.",estilo,despreciado,3
Lope_filomenasegunda.xml,"»Esto canté, y en mis primeros años Amor fue mi maestro, Anacreonte diestro; pero luego pasé de sus engaños con más ilustre genio a dirigir la pluma y el ingenio al patrón Mantüano, que canté con estilo castellano, despreciado en España injustamente, si bien menos hinchado y elocuente, después que con los versos extranjeros, en quien Lasso y Boscán fueron primeros, perdimos la agudeza, gracia y gala tan propia de españoles, en los conceptos, soles, y en las sales, fenices; y así, ninguno lo que imita iguala; y son en sus escritos infelices, pues ninguno en el método extranjero puso su ingenio en el lugar primero.",agudeza,propia,6
Lope_filomenasegunda.xml,"»Mas, ¡ay, ave infeliz para la envidia, a quien tanto fastidia la fama y gloria ajena, de triunfos, arcos y laureles llena! Cayó mi dulce Isidro en un villano pozo, mas no perdiendo el gozo, que mal pueden romper lanzas de vidro en armas de diamante, ni pincel inorante borrar la simetría de la figura que pintado había con divinos colores; antes guardan mejor campos de flores las márgenes de espinos, que fríos desatinos de ingenios envidiosos descubren más las almas, como las fuertes palmas, que resistiendo al peso, levantan más los ramos vitoriosos.",fama,ajena,3
Lope_filomenasegunda.xml,"Deste feliz suceso pasé a la Dragantea, y las cerdas del arco, a pesar de Aristarco, en la resina indiana; allí, dulces y infusas, las antárticas musas ciñeron de corales, como grana del rojo pez de Tiro, mis sienes españolas, y codició su mar con altas olas agradecer al Tajo tan lucido trabajo en término tan breve.",trabajo,breve,4
Lope_filomenasegunda.xml,"Esto en el claro Betis, donde le esperan Anfitrite y Tetis, de pacífica oliva coronado, entre barcos de plata y oro echado, y Herrera, honor del griego y del latino, a pesar de inorantes, fue divino.",pacífica,coronado,2
Lope_filomenasegunda.xml,"Esto en el claro Betis, donde le esperan Anfitrite y Tetis, de pacífica oliva coronado, entre barcos de plata y oro echado, y Herrera, honor del griego y del latino, a pesar de inorantes, fue divino.",plata,echado,3
Lope_filomenasegunda.xml,"Mas es la admiración, cual siempre ha sido, hija de la inorancia; Juana fue ejemplo restaurando a Francia, sin otras mil mujeres varoniles, más que Alejandros, Hétores y Aquiles; ni de Cenobia despreció Aureliano- triunfo y laurel, ni el ser restituido Enrique de la fuerte Margarita, el acero belígero en la mano, y en el cabello espléndido esparcido el peine de marfil; alta vitoria desde el espejo al campo solicita Semíramis valiente; pero mejor en la sagrada historia Débora, israelita, gobierno de tan ínclitos varones: mas quien no ve la luz, tampoco siente.",admiración,alta,70
Lope_filomenasegunda.xml,"Yo canté, finalmente, los mártires japones, porque mi voz no agradeciese sólo el mar que el Duero, el Tajo, el Betis bebe, sino el que tiene por cénit el polo más oriental; pero sin causa emprendo, aunque al honor se debe daros satisfación, si la tuvistes, aves, selvas y montes; aunque pienso que ofendo, pues que mi voz oistes, dilatada por tantos horizontes desde la infancia mía, si os acordáis, cuando cantar solía: »La verde primavera de mis floridos años pasé cautivo, Amor, en tus prisiones.",polo,oriental,2
Lope_filomenasegunda.xml,"Yo canté, finalmente, los mártires japones, porque mi voz no agradeciese sólo el mar que el Duero, el Tajo, el Betis bebe, sino el que tiene por cénit el polo más oriental; pero sin causa emprendo, aunque al honor se debe daros satisfación, si la tuvistes, aves, selvas y montes; aunque pienso que ofendo, pues que mi voz oistes, dilatada por tantos horizontes desde la infancia mía, si os acordáis, cuando cantar solía: »La verde primavera de mis floridos años pasé cautivo, Amor, en tus prisiones.",voz,dilatada,3
Lope_filomenasegunda.xml,"Si los jurisconsultos la acusación presumen por envidia, por ella es bien que reprobarse deba; calumnia el que no prueba, la mentira fastidia, supuesto que nos mueva vestida de retóricos colores.",calumnia,supuesto,10
Lope_rosa.xml,"Tu rosa blanca, que no fue cantada de lira humana, griega ni latina, para ofrecer a una beldad guardada, aunque en mi ruda voz, beldad divina; la que nácar vistió, rosa encarnada, o púrpura bañó (sacra Ericina), ya las cantaron varias y difusas dóricas liras y romanas musas.",difusas,liras,2
Lope_rosa.xml,"Pues entre armiños más que blancas rosas nació tu ilustre y cándida pureza, no Venus de las ondas espumosas, sino del mar de la mayor grandeza, de la madre de perlas más preciosas que en su nácar formó naturaleza; único parto de tan rica Aurora, que con sus rayos los armiños dora; favorece la pluma que, atrevida, la blanca rosa a tu alabanza ofrece, no la que fue de púrpura teñida, que menos casta presunción merece; si de nevada túnica vestida, sobre dorado campo resplandece, con los armiños de tu sangre ilustre tendrá inmortal valor y eterno lustre.",perlas,preciosas,2
Lope_rosa.xml,"Pues entre armiños más que blancas rosas nació tu ilustre y cándida pureza, no Venus de las ondas espumosas, sino del mar de la mayor grandeza, de la madre de perlas más preciosas que en su nácar formó naturaleza; único parto de tan rica Aurora, que con sus rayos los armiños dora; favorece la pluma que, atrevida, la blanca rosa a tu alabanza ofrece, no la que fue de púrpura teñida, que menos casta presunción merece; si de nevada túnica vestida, sobre dorado campo resplandece, con los armiños de tu sangre ilustre tendrá inmortal valor y eterno lustre.",nevada,vestida,2
Lope_rosa.xml,"Aunque temo, ilustrísima María, que ha de juzgarse a error mi atrevimiento, porque es dar ley al tiempo, luz al día, a las flores color, alas al viento, perlas al mar y al alba que las cría, rayos a Amor, presteza al pensamiento, oro al planeta de la cuarta esfera, dar rosas a la misma primavera.",flores,alas,3
Lope_rosa.xml,"Nació encarnada del rubí sangriento que de Venus vertió la planta herida; no fue primero blanca, y del violento golpe en las zarzas con el pie teñida; ofrece la verdad el argumento que hoy se consagra a tu beldad florida, en cuya mano cándida la veo más bella que en las cumbres de Pangeo.",veo,bella,2
Lope_rosa.xml,"» Quedó la perla sola, y fue llamada única, por memoria de aquel día, en tus divinas partes retratada, oh fénix, ilustrísima María; si bien de unión igual acompañada, te espera con aplauso y alegría florido en rico tálamo Himineo, que iguale la esperanza y el deseo.",unión,acompañada,2
Lope_rosa.xml,"Crece, planta feliz, crece dichosa, pues tu casa ilustrísima propagas con larga sucesión tan venturosa, que su temor, prolífica, deshagas; en tanto, pues, escucharás la rosa, que tan alta esperanza satisfagas, para que sepan esas manos bellas que quien te ofrece rosas diera estrellas.",sucesión,venturosa,2
Lope_rosa.xml,"Crece, planta feliz, crece dichosa, pues tu casa ilustrísima propagas con larga sucesión tan venturosa, que su temor, prolífica, deshagas; en tanto, pues, escucharás la rosa, que tan alta esperanza satisfagas, para que sepan esas manos bellas que quien te ofrece rosas diera estrellas.",temor,prolífica,2
Lope_rosa.xml,"Venus, fuerza divina, que se cría de aquellos movimientos naturales que, de los elementos simetría, hacen juntos los cuerpos celestiales, que amando a Adonis sol, sin quien se enfría, engendra plantas, hombres y animales, pues cuando mira en ángulos obtusos de la generación están exclusos; tuvo principio, en opinión de algunos, de la espuma del mar, de quien nacida, no con vientos feroces importunos, sino del blando céfiro impelida, por escollos del mar, que de ningunos quiso acetar asiento en la extendida concha de nácar y oro, navegando la tierra, el mar y el viento enamorando.",vientos,importunos,2
Lope_rosa.xml,"Viendo los dioses su hermosura, intentan casarse, enamorados y rendidos; a Júpiter sus partes representan, de eterna luz y resplandor vestidos; alegres los primeros se presentan Marte y Apolo, entrambos encendidos en rayos, en amor, en ira, en celos, confusión de la paz, ley de los cielos.",luz,vestidos,3
Lope_rosa.xml,"Marte pretende, fiero y arrogante, y en un pensil de plumas la celada, convertido en imagen de diamante, resplandeció con la fogosa espada; y cual si viera ejércitos delante, la esgrime, de sangriento humor bañada, siguiendo al son de cajas su bandera todas las iras de la quinta esfera.",pensil,convertido,6
Lope_rosa.xml,"Pan, dios de los pastores, testimonio de la casta Penélope, y Mercurio, que fue gloria y honor del matrimonio, así en el griego como el campo etrurio; bárbaro arcadio y rudo licaonio, de la naturaleza humana espurio, apareció medio hombre, y su fiereza, oh Venus, pretendiendo tu belleza.",naturaleza,espurio,2
Lope_rosa.xml,"Apenas asistió triste Himeneo al tálamo fatal, la lumbre muerta, cuando a Venus provoca su deseo, si fue verdad, porque parece incierta; dicen que en odio de Vulcano feo, cuya cara de sátiro, cubierta de espesa barba, a deshacer se atreve el blanco rostro como erizo en nieve.",cara,cubierta,4
Lope_rosa.xml,"De la caída que, del alto cielo a la isla de Lemnos arrojado, dio Vulcano feroz, quedó en el suelo en retrógrado cancro trasformado.",isla,arrojado,3
Lope_rosa.xml,"Camello asirio de erizado pelo no tiene en la cerviz más levantado aquel monte deforme, que él tenía la parte que sucede y la que guía.",cerviz,levantado,2
Lope_rosa.xml,"Mercurio, dios de industrias, advertido de sus celos, buscó tales engaños, que dellos dicen que nació Cupido: claro estaba, pues muere en desengaños.",dios,advertido,4
Lope_rosa.xml,"Ya son galas de paz, ya son diamantes lo que era hebillas y dorados pernos; suspiros son los rayos fulminantes, que imitan los de Júpiter eternos; Venus, que vio sus armas arrogantes, sus banderas, sus tropas y gobiernos rendidas a sus pies, quiso piadosa ser Palas, a su lado, belicosa.",tropas,rendidas,3
Lope_rosa.xml,"Así es en la amistad: cuando el amigo al que le estima corresponde ingrato, que crece amado, y tiene por castigo poco amor, gran traición y falso trato; más vale declarado el enemigo, que no tener por sombra y por retrato un desleal espejo, que os asista tan diferente el alma de la vista.",retrato,espejo,3
Lope_rosa.xml,"El sol, suprema luz, entrar podía sin ser visto del bárbaro Vulcano; Marte, aunque estrella, no alumbraba el día, y para verla se esforzaba en vano; y como en claros rayos le vencía, y estaba de la tierra más cercano, un mes, viéndole entrar, tuvo, por celos, la tierra sin calor, sin luz los cielos.",tierra,cercano,2
Lope_rosa.xml,"» Atento estaba el mísero marido a la funesta relación de Febo, humilde el rostro pálido, teñido en humo, en ira y en dolor tan nuevo.",mísero,humilde,9
Lope_rosa.xml,"» Atento estaba el mísero marido a la funesta relación de Febo, humilde el rostro pálido, teñido en humo, en ira y en dolor tan nuevo.",mísero,teñido,14
Lope_rosa.xml,"» Atento estaba el mísero marido a la funesta relación de Febo, humilde el rostro pálido, teñido en humo, en ira y en dolor tan nuevo.",dolor,nuevo,2
Lope_rosa.xml,"Ni tú puedes entrar en todas partes, y, celoso, atientas con tus rayos las paredes ; soñaste, Sol, o amante o envidioso; dormiste, Sol, de la verdad excedes; y ¿qué puede decir un Sol dormido de un planeta de luz de honor vestido?",planeta,vestido,5
Lope_rosa.xml,"»Venus es mi mujer, Marte mi amigo, y tú enemigo, Sol, que solo basta; pues ¿quién ha de creer a un enemigo en deshonor de una mujer tan casta?",mujer,casta,2
Lope_rosa.xml,"» Apenas Febo retiró su ardiente rostro, no sin temor, viendo culparse, cuando el agravio el ofendido siente, más cuerdo en responder que fue en casarse; a la fragua camina diligente, y en ella, de dolor, quisiera echarse; lloraba el hierro que abrasar quería, templando en agua el fuego que sentía.",fragua,diligente,2
Lope_rosa.xml,"Y viendo que morir era imposible Venus, siendo inmortal, que muerte y diosa era imaginación incompatible, por implicar contradición forzosa, hizo una red sutil, tan invisible, que la alta rueda del pastor famosa por sus cien ojos verla no pudiera, si cada verde pluma un lince fuera.",red,invisible,4
Lope_rosa.xml,"Y viendo que morir era imposible Venus, siendo inmortal, que muerte y diosa era imaginación incompatible, por implicar contradición forzosa, hizo una red sutil, tan invisible, que la alta rueda del pastor famosa por sus cien ojos verla no pudiera, si cada verde pluma un lince fuera.",rueda,verla,8
Lope_rosa.xml,"Pero a ruego de Júpiter salieron dando palabra Marte mal cumplida, que la que, amando los peligros, dieron, no fue jurada cuando fue rompida; tantas, en fin, las amenazas fueron, que Venus bella, de temor vencida, de Marte se olvidó; que fácilmente muda su condición todo accidente.",palabra,cumplida,3
Lope_rosa.xml,"Mas como Venus tanto aborrecía al herrero, teñido en humo infame, que si apelar de la fealdad quería (que con las gracias hay fealdad que se ame), daba en la necedad y en la porfía, que no hay indignidad que más desame quien tiene algún valor y entendimiento, presto quiso ocupar el pensamiento.",herrero,teñido,2
Lope_rosa.xml,"Juno, presuntüosa, la pedía, como reina, y de Júpiter esposa; Palas, por la mayor sabiduría, o porque fue de las batallas diosa; Venus, por su hermosura y gallardía; aunque habiendo de ser la más hermosa, yo sé quien la tuviera más segura por ciencia, gracia, sangre y hermosura.",tuviera,segura,2
Lope_rosa.xml,"Arquelao piadoso el niño cría, y en Ida monte fue pastor tan fuerte, que’a cuantas fieras y ladrones vía, hecho jüez los condenaba a muerte.",pastor,fuerte,2
Lope_rosa.xml,"Vanagloriosa Venus del suceso, y por la más hermosa confirmada, aumentó vanidad, y fue el exceso contra su honestidad, amando, amada; criaron en un verde monte espeso, donde una fuente a Júpiter sagrada de espejo a pocos álamos servía, las hermosas náyades que tenía, un joven, hijo de una planta hermosa, que era su madre, y Mirra se llamaba, que por esta maldad incestüosa aromáticas lágrimas lloraba, viole una tarde Venus amorosa pendiente al hombro la dorada aljaba, donde por alas, que otro Amor le hacían, las plumas de las flechas le servían.",exceso,amada,7
Lope_rosa.xml,"Vanagloriosa Venus del suceso, y por la más hermosa confirmada, aumentó vanidad, y fue el exceso contra su honestidad, amando, amada; criaron en un verde monte espeso, donde una fuente a Júpiter sagrada de espejo a pocos álamos servía, las hermosas náyades que tenía, un joven, hijo de una planta hermosa, que era su madre, y Mirra se llamaba, que por esta maldad incestüosa aromáticas lágrimas lloraba, viole una tarde Venus amorosa pendiente al hombro la dorada aljaba, donde por alas, que otro Amor le hacían, las plumas de las flechas le servían.",fuente,sagrada,3
Lope_rosa.xml,"Vanagloriosa Venus del suceso, y por la más hermosa confirmada, aumentó vanidad, y fue el exceso contra su honestidad, amando, amada; criaron en un verde monte espeso, donde una fuente a Júpiter sagrada de espejo a pocos álamos servía, las hermosas náyades que tenía, un joven, hijo de una planta hermosa, que era su madre, y Mirra se llamaba, que por esta maldad incestüosa aromáticas lágrimas lloraba, viole una tarde Venus amorosa pendiente al hombro la dorada aljaba, donde por alas, que otro Amor le hacían, las plumas de las flechas le servían.",maldad,aromáticas,2
Lope_rosa.xml,"Vanagloriosa Venus del suceso, y por la más hermosa confirmada, aumentó vanidad, y fue el exceso contra su honestidad, amando, amada; criaron en un verde monte espeso, donde una fuente a Júpiter sagrada de espejo a pocos álamos servía, las hermosas náyades que tenía, un joven, hijo de una planta hermosa, que era su madre, y Mirra se llamaba, que por esta maldad incestüosa aromáticas lágrimas lloraba, viole una tarde Venus amorosa pendiente al hombro la dorada aljaba, donde por alas, que otro Amor le hacían, las plumas de las flechas le servían.",maldad,lágrimas,3
Lope_rosa.xml,"No os espante, señora, que esta diosa tantas veces se rinda enamorada: que esta corteza fabulosa cría moral y natural filosofía.",cría,filosofía,4
Lope_rosa.xml,"Pareciéndole a Marte que podía volver a la amistad de Venus bella, por selvas y por montes la seguía, tal vez en forma humana, y tal estrella; por unas zarzas, fugitiva, un día, no vio la más oculta, y puso en ella el pie de nieve, que con un suspiro rubí fue rojo y cárdeno safiro.",zarzas,fugitiva,2
Lope_rosa.xml,"Admirados los dioses celestiales de ver su rojo resplandor, temieron las desventuras otra vez fatales que a los muros de Troya sucedieron; y puestos en contiendas desiguales, a Júpiter tonante la pidieron: que Venus por los hados no sabia que de su misma sangre procedía.",hados,sabia,2
Lope_rosa.xml,"Una banda de guerra, que remata un flueco de oro y perlas, dividía el peto sobre el hombro, que dilata a la famosa espada que ceñía; un tonelete de morado y plata con variedad de luz resplandecía, causada de los índicos diamantes, entre follajes de oro rutilantes.",follajes,rutilantes,3
Lope_rosa.xml,"No sale libre ya clavel hermoso de la verde prisión al aire puro, como estaba la ninfa, que el precioso color realzaba claro en rojo escuro; ni sale del botón más espacioso antes del sol, de marchitar seguro, círculo de hojas en la malva indiana, o en la peonía de color de grana.",botón,espacioso,2
Lope_rosa.xml,"Púrpura escura, en los realces clara, la boca, que rubí, que perlas era; perdiérase el Amor si la mirara, y se hallara también si se perdiera; cuya voz quien dichoso la escuchara, y el movimiento de los labios viera, pensara que algún aire manso hacía con dos medios claveles armonía.",medios,armonía,2
Lope_rosa.xml,"Cuando al pecho llegó Naturaleza, después de hacer milagros tan inmensos, suspendióse de ver tanta belleza, y de suspensa los dejó suspensos; Amor también (depuesta la aspereza, y admirado de ver fuegos intensos en dos balas de nieve) no se atreve con tantos rayos a tan poca nieve.",milagros,inmensos,2
Lope_rosa.xml,"Cuando es de su divino entendimiento intérprete la lengua, ¿qué sibila fue de la antigua edad mayor portento?",edad,portento,2
Lope_rosa.xml,"Y como hallaba en su real decoro tan justa resistencia, transformado tal vez en blanco cisne, en rojo toro, o bebe del cristal o nace el prado.",decoro,justa,2
Lope_rosa.xml,"Y como hallaba en su real decoro tan justa resistencia, transformado tal vez en blanco cisne, en rojo toro, o bebe del cristal o nace el prado.",resistencia,transformado,2
Lope_rosa.xml,"Salve otra vez, imagen soberana de la lealtad, la gracia y la inocencia, prudente virgen, que naciendo cana, bien muestras en tus hojas la prudencia; libro de la amistad sincera y llana, en cuyas hojas para toda ausencia escribe la verdad sus aforismos, que son del cielo los preceptos mismos.",imagen,muestras,20
Lope_rosa.xml,"Amarílida bella, componiendo de rojo y blanco el rostro delicado, las hojas de la rosa repartiendo, dejóle en nieve y púrpura bañado; jazmín a los claveles añadiendo, quedó perfetamente matizado, rogándole las ninfas de las flores que las dejase trasladar colores.",nieve,bañado,3
Lope_rosa.xml,"Desta suerte nació la blanca rosa (¡oh clara y ilustrísima María!), cándida, pura, casta, honesta, hermosa, y en menos cantidad desde aquel día; pero si llega la sazón dichosa que pueda dilatar la pluma mía en vuestras dulces bodas y himeneo, veréis epitalamio mi deseo.",blanca,hermosa,20
Montalban_orfeo.xml,"Empresa desigual, mas noble empresa, (de todo ingenio fáciles engaños) que oprime grave, aunque agradable pesa, los flacos hombros de mis verdes años: no sin estudio y arte, fuerza expresa, del natural más vivo desengaños, que a quien de azul y blanco laurel tiene mejor de Apolo el verde honor le viene.",ingenio,engaños,2
Montalban_orfeo.xml,"Si cantara tu voz, tu ingenio y arte este amoroso y trágico suceso, los montes se humillaran a escucharte aligerados de su grave peso: mejor tu lira en la celeste parte tuviera el arco sonoroso impreso, que impele el alma de tus manos bellas, que la que mira el Sol con diez estrellas.",suceso,amoroso,3
Montalban_orfeo.xml,"Si cantara tu voz, tu ingenio y arte este amoroso y trágico suceso, los montes se humillaran a escucharte aligerados de su grave peso: mejor tu lira en la celeste parte tuviera el arco sonoroso impreso, que impele el alma de tus manos bellas, que la que mira el Sol con diez estrellas.",arco,impreso,2
Montalban_orfeo.xml,"Aun no he llegado a tiempo que levante la pluma a las que cubren superiores las armas, que retratan en diamante con luces de oro trémulas colores: cuando los hechos españoles cante perdonará la edad de los amores, agora blandamente me retira de Marte Venus, y su ardor me inspira.",luces,colores,4
Montalban_orfeo.xml,"Eco olvidada del cruel Narciso, esforzando la piedra en que vivía, sacar el alma de su centro quiso a la forma exterior helada y fría: ya la torre de ramos Cipariso esmaltada de pájaros movía el rudo tronco, y por los verdes nudos lloraba el alma entre suspiros mudos.",forma,helada,2
Montalban_orfeo.xml,"Eco olvidada del cruel Narciso, esforzando la piedra en que vivía, sacar el alma de su centro quiso a la forma exterior helada y fría: ya la torre de ramos Cipariso esmaltada de pájaros movía el rudo tronco, y por los verdes nudos lloraba el alma entre suspiros mudos.",ramos,esmaltada,2
Montalban_orfeo.xml,"La Diosa que animó la blanca espuma atando el carro y dilatando al vuelo los vagos cisnes de purpúrea pluma, bajó tal vez de su tercero cielo: cantaba el joven en la cumbre suma del Rodope, tan dulce, que del velo celeste desclavadas las hermosas estrellas, se engastaban en las rosas.",vagos,pluma,4
Montalban_orfeo.xml,"La Diosa que animó la blanca espuma atando el carro y dilatando al vuelo los vagos cisnes de purpúrea pluma, bajó tal vez de su tercero cielo: cantaba el joven en la cumbre suma del Rodope, tan dulce, que del velo celeste desclavadas las hermosas estrellas, se engastaban en las rosas.",cumbre,dulce,6
Montalban_orfeo.xml,"Este cantó, que Amor hizo una escala, adonde puso la materia prima con el deseo que lo informe exhala, porque la forma elemental le imprima: allí la mista y vegetable iguala, como la forma intelectiva estima, y como desde el punto inteligible miró y amó la luz incomprehensible.",forma,estima,2
Montalban_orfeo.xml,"Cantó cómo se vuelve en aire el fuego, y en fuego el aire, el agua evaporada en aire, y cómo condensado luego se vuelve el aire en agua dilatada: y cómo el agua pura halló sosiego en tierra por lo denso transformada, concurriendo los cuatro a toda forma de cuerpo misto que su junta informa.",forma,misto,3
Montalban_orfeo.xml,"Cantó cómo el primero movimiento (con ley perpetua) por el mediodía de oriente a ocaso, rápido y violento, los inferiores círculos movía: y cómo para dar temperamento al fuego ardiente, que engendrar podía, en agua se bañó la nona esfera con luz que en sus cristales reverbera.",ocaso,rápido,2
Montalban_orfeo.xml,"Siguiendo al firmamento (así llamado por los varios ejércitos de estrellas) del uno al otro cóncavo dorado de los planetas las esferas bellas: el Sol en medio, para dar templado calor y vida resurtiendo en ellas su pura luz, que por la cinta de oro reparte en doce signos su tesoro.",firmamento,llamado,3
Montalban_orfeo.xml,"Hermosa ninfa, honor del Hebro undoso, era entonces Eurídice, tan bella, que el planeta del cielo más hermoso, ni nació ni murió con tal estrella: rizo el cabello, al ébano lustroso igual, prende una cinta, y preso en ella forma sortijas, cuyo real decoro diamantes almas engastó sin oro.",cielo,hermoso,2
Montalban_orfeo.xml,"Hermosa ninfa, honor del Hebro undoso, era entonces Eurídice, tan bella, que el planeta del cielo más hermoso, ni nació ni murió con tal estrella: rizo el cabello, al ébano lustroso igual, prende una cinta, y preso en ella forma sortijas, cuyo real decoro diamantes almas engastó sin oro.",ébano,igual,2
Montalban_orfeo.xml,"Cual suele al Alba entre claveles rojos salir risueña cándida azucena, amanecía al rayo de sus ojos la limpia nieve de su faz serena: con encendida púrpura (despojos del pez de Tiro) de vergüenza llena, eran las dos mejillas amorosas en pura leche deshojadas rosas.",risueña,azucena,2
Montalban_orfeo.xml,"Cual suele al Alba entre claveles rojos salir risueña cándida azucena, amanecía al rayo de sus ojos la limpia nieve de su faz serena: con encendida púrpura (despojos del pez de Tiro) de vergüenza llena, eran las dos mejillas amorosas en pura leche deshojadas rosas.",leche,rosas,2
Montalban_orfeo.xml,"Etolo dardo y arco persa armaban el hombro y manos, con piedad guerreras, y con nevadas plantas que volaban pisaba el viento al perseguir las fieras, por morir a sus flechas se paraban del Hebro circunfuso en las riberas, cuyas cabezas de las mas crueles eran la guarnición de sus linteles.",cabezas,crueles,4
Montalban_orfeo.xml,"Prosigue el arco, y da la voz Orfeo más tierna al canto, con tan dulces pasos que al pie de un lauro la asentó el deseo, sino de amor, de los futuros casos: a su Ocaso llegaba el dios Timbreo, y pudiera llegar a mil ocasos, mas no sentir Eurídice si el día aspiraba en el mar, o amanecía.",voz,tierna,3
Montalban_orfeo.xml,"Que aunque se debe aqueste nombre al hombre acción más propia en libertad fundada, parece que perdió de amante el nombre, y que le pretendió la prenda amada; a nadie (Amor) la brevedad asombre, que está la voluntad determinada en las estrellas, que al nacer se miran, como también contrarias se retiran.",hombre,propia,3
Montalban_orfeo.xml,"No consultó desde este alegre día (si bien a tal desdicha destinado) Venus a Temis, pues Amor nacía de Anteros dulcemente acompañado: ¿qué selva, soto, prado, o fuente fría, qué valle humilde, o monte levantado no los vio juntos, y decirse amores abrasando las aguas y las flores?",selva,prado,4
Montalban_orfeo.xml,"Cuando el zafiro azul raya y colora de mal formada luz el Alba pura, y quando Febo el Occidente dora, éxtasis de los dos fue su hermosura; de suerte que a la tarde, y a la Aurora; con sola ausencia de la noche escura estaban juntos; porque solo llama tiempo al que goza de su amor quien ama.",ausencia,escura,4
Montalban_orfeo.xml,"Cantaba sus amores, y cantaba tal vez sus esperanzas y favores, que de los mudos árboles fiaba, de las aves, las fuentes y las flores: en dorada prisión le presentaba tal vez los elevados ruiseñores, que viniendo a aprender dulce armonía, con la mano (dormidos) los cogía.",mano,dormidos,2
Montalban_orfeo.xml,"Con poco gusto la montaña toda (puesto que alegre a festejarla vino) trágica y triste celebró la boda, claros efectos del cruel destino: que mal presago el gusto se acomoda al decreto oponiéndose divino, que cuantos casos por los hombres vienen de su bien o su mal preludios tienen.",vino,trágica,2
Montalban_orfeo.xml,"Calíope su madre (así la llama Tracia) a las fiestas amorosa vino, más blanca que las flores que derrama cerca del agua el oloroso espino: Musa inmediata al templo de la Fama, engendradora del furor divino, por quien premian los tiempos la elegancia que no la presunción y la ignorancia.",fiestas,blanca,5
Montalban_orfeo.xml,"Clío inventora de la varia Historia, teatro universal de lo pasado, vertiendo rayos de su misma gloria sin afeite llegó, no sin cuidado: Talía, a quien se debe la memoria, geórgica del trigo, y del ganado, vino tan bella como el cielo admira la que se huyó de la mortal mentira.",teatro,pasado,4
Montalban_orfeo.xml,"Clío inventora de la varia Historia, teatro universal de lo pasado, vertiendo rayos de su misma gloria sin afeite llegó, no sin cuidado: Talía, a quien se debe la memoria, geórgica del trigo, y del ganado, vino tan bella como el cielo admira la que se huyó de la mortal mentira.",memoria,geórgica,2
